Track ID,Track Name,Artist,Album,Release Date,Genre,Popularity,Explicit,Danceability,Energy,Key,Key_Mode,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Time_Signature,Artist_Followers
SP-006984,Whispering Wind,Musician_Pop_012,Album_Musician_Pop_012_06,2022-12-31,Pop,60,False,0.6857,0.734,5,F-Minor,-4.7754,0,0.0949,0.0505,0.0412,0.1533,0.4078,149.7,256660,4,49784
SP-006985,Electric Pulse,Musician_Metal_006,Album_Musician_Metal_006_07,2017-02-01,Metal,48,False,0.3327,0.9321,10,A#-Major,-5.443,1,0.1135,0.0192,0.1075,0.4294,0.1738,130.8,288723,4,177596
SP-006986,Emerald City Extended Mix,Musician_Electronic_010,Album_Musician_Electronic_010_04,2021-12-09,Electronic,52,True,0.7549,0.5528,3,D#-Major,-9.6576,1,0.0,0.0312,0.0094,0.2951,0.3588,113.9,279856,4,1059
SP-006987,Iron Heart Live,Musician_Classical_025,Album_Musician_Classical_025_04,2023-04-10,Classical,31,False,0.2034,0.0966,9,A-Minor,-27.0745,0,0.0337,0.8122,0.8304,0.0336,0.5717,78.8,477282,4,55544
SP-006988,Frozen Lake Live,Musician_R&B_017,Album_Musician_R&B_017_06,2016-03-25,R&B,63,False,0.435,0.5831,4,E-Minor,-8.2628,0,0.0509,0.5126,0.0169,0.1595,0.4392,86.7,203801,4,15164
SP-006989,Midnight Dreams Live,Musician_Latin_004,Album_Musician_Latin_004_02,2015-04-04,Latin,57,False,0.7553,0.481,5,F-Major,-5.4118,1,0.0429,0.0,0.0302,0.2576,1.0,109.9,213749,4,437
SP-006990,Eternal Flame,Musician_Electronic_008,Album_Musician_Electronic_008_03,2017-04-14,Electronic,34,True,0.8093,0.8155,9,A-Major,-10.3842,1,0.0404,0.0303,0.4544,0.1368,0.4896,130.5,108763,4,37845
SP-006991,Electric Pulse,Musician_Pop_010,Album_Musician_Pop_010_01,2022-08-23,Pop,47,False,0.6757,0.9641,3,D#-Minor,-7.1215,0,0.054,0.5358,0.0804,0.4428,0.7005,182.0,218636,4,8247
SP-006992,Golden Hour,Musician_Electronic_003,Album_Musician_Electronic_003_01,2018-08-15,Electronic,58,False,0.7028,0.4729,1,C#-Minor,-4.051,0,0.0504,0.0627,0.6892,0.0838,0.2478,121.8,211968,4,10393
SP-006993,Sapphire Sky Extended Mix,Musician_Hip-Hop_003,Album_Musician_Hip-Hop_003_04,2015-11-14,Hip-Hop,93,False,0.8703,0.6454,6,F#-Minor,-5.6309,0,0.3598,0.0,0.0,0.1136,0.4022,81.8,230726,4,41800
SP-006994,Endless Summer,Musician_Hip-Hop_007,Album_Musician_Hip-Hop_007_03,2018-11-27,Hip-Hop,82,True,0.8951,0.8741,7,G-Minor,-8.6876,0,0.2317,0.0044,0.0505,0.2023,0.2818,100.1,204040,4,70966
SP-006995,Lost Highway,Musician_Jazz_007,Album_Musician_Jazz_007_04,2020-05-06,Jazz,33,False,0.6001,0.0237,7,G-Minor,-15.5077,0,0.0106,0.7805,0.6783,0.0442,0.4861,72.6,306767,3,216422
SP-006996,Spring Rain Live,Musician_R&B_015,Album_Musician_R&B_015_07,2014-07-21,R&B,78,False,0.753,0.6262,11,B-Major,-9.2957,1,0.1048,0.3874,0.0,0.0,0.2738,101.5,199768,4,46436
SP-006997,Frozen Tears Acoustic,Musician_Electronic_001,Album_Musician_Electronic_001_05,2020-09-19,Electronic,52,False,0.5716,0.7975,7,G-Minor,0.0,0,0.0177,0.0416,0.2381,0.3003,0.5031,131.7,259975,5,7013
SP-006998,Frozen Tears,Musician_R&B_001,Album_Musician_R&B_001_06,2018-07-12,R&B,64,False,0.7685,0.5171,2,D-Minor,-8.3768,0,0.1009,0.2625,0.0,0.0259,0.5297,77.5,189220,4,2374295
SP-006999,Falling Stars Remix,Musician_Electronic_013,Album_Musician_Electronic_013_07,2017-03-21,Electronic,55,False,0.7578,0.7165,0,C-Minor,-2.1309,0,0.0,0.1176,0.0803,0.2238,0.386,132.1,158239,4,98447
SP-007000,Thunder Road,Musician_Pop_011,Album_Musician_Pop_011_06,2020-10-23,Pop,84,True,0.9673,0.742,4,E-Major,-7.0145,1,0.0429,0.0936,0.0006,0.2156,0.9141,115.2,198028,4,2932
SP-007001,Falling Stars,Musician_Electronic_013,Album_Musician_Electronic_013_06,2017-03-17,Electronic,56,False,0.7004,0.9713,8,G#-Major,-2.5763,1,0.0022,0.0913,0.5556,0.0,0.3127,156.9,249702,4,98447
SP-007002,Ocean Wave Radio Edit,Musician_Rock_005,Album_Musician_Rock_005_03,2019-03-10,Rock,86,False,0.4057,0.8361,0,C-Minor,-6.5504,0,0.1239,0.0,0.2664,0.3898,0.863,108.8,178685,4,602
SP-007003,Northern Lights,Musician_Classical_021,Album_Musician_Classical_021_04,2017-01-29,Classical,27,False,0.19,0.0126,8,G#-Minor,-26.6403,0,0.0556,0.7223,0.4938,0.1041,0.3388,73.0,442073,4,783
SP-007004,Ocean Wave Live,Musician_Hip-Hop_002,Album_Musician_Hip-Hop_002_02,2020-03-21,Hip-Hop,47,True,0.836,0.6601,11,B-Major,-1.0096,1,0.1593,0.0,0.024,0.2292,0.7637,90.4,276292,4,1162
SP-007005,Midnight Dreams,Musician_Classical_003,Album_Musician_Classical_003_03,2014-09-15,Classical,3,False,0.152,0.0292,0,C-Major,-21.4612,1,0.0268,0.905,1.0,0.0156,0.4557,76.7,312493,4,308718
SP-007006,Spring Rain Remix,Musician_R&B_012,Album_Musician_R&B_012_06,2023-12-15,R&B,64,True,0.5566,0.6177,9,A-Major,-5.8139,1,0.1617,0.47,0.0444,0.1614,0.3706,69.3,266237,4,8573
SP-007007,Golden Hour Remix,Musician_Rock_019,Album_Musician_Rock_019_01,2016-08-24,Rock,37,False,0.4594,0.9406,0,C-Major,-6.2687,1,0.0183,0.1398,0.0,0.1754,0.4139,108.3,243475,4,2509365
SP-007008,Silent Echo,Musician_Electronic_020,Album_Musician_Electronic_020_07,2015-11-25,Electronic,43,False,0.7479,1.0,5,F-Major,-7.8443,1,0.0613,0.112,0.7676,0.2466,0.6087,115.8,199596,4,223212
SP-007009,Whispering Wind Acoustic,Musician_Latin_004,Album_Musician_Latin_004_06,2019-09-07,Latin,91,False,0.6903,0.5858,9,A-Minor,-6.6553,0,0.0282,0.1576,0.0,0.2701,0.703,125.7,232368,4,437
SP-007010,Fading Light,Musician_Rock_011,Album_Musician_Rock_011_06,2023-12-17,Rock,50,False,0.4621,0.8256,2,D-Major,-4.4384,1,0.0834,0.1685,0.0296,0.2223,0.6394,145.2,207314,4,1056
SP-007011,Rising Sun Extended Mix,Musician_Hip-Hop_009,Album_Musician_Hip-Hop_009_04,2015-12-19,Hip-Hop,63,False,0.9508,0.5318,10,A#-Major,-1.981,1,0.1803,0.1996,0.0164,0.2043,0.2909,106.0,203620,4,7988
SP-007012,Emerald City,Musician_Electronic_001,Album_Musician_Electronic_001_02,2018-05-22,Electronic,35,False,0.9293,0.7811,4,E-Major,-1.8307,1,0.0975,0.0466,0.2583,0.2988,0.1133,148.8,240060,4,7013
SP-007013,Paper Walls,Musician_R&B_014,Album_Musician_R&B_014_03,2022-08-28,R&B,77,False,0.7424,0.3675,3,D#-Major,-7.3741,1,0.107,0.4128,0.0181,0.1186,0.5194,73.3,285515,4,14412605
SP-007014,Ruby Tuesday,Musician_Metal_005,Album_Musician_Metal_005_02,2019-10-10,Metal,54,False,0.3986,0.8704,10,A#-Minor,-2.0813,0,0.0915,0.0,0.0061,0.3757,0.2641,130.8,239479,4,109072
SP-007015,Crimson Tide,Musician_Rock_015,Album_Musician_Rock_015_04,2017-02-19,Rock,44,False,0.6345,0.7903,11,B-Major,-2.2349,1,0.0,0.0727,0.0,0.1938,0.0272,106.5,246874,4,3597
SP-007016,Iron Heart,Musician_R&B_010,Album_Musician_R&B_010_02,2016-02-17,R&B,30,False,0.8031,0.5138,4,E-Minor,-7.5776,0,0.0784,0.2823,0.006,0.1638,0.5416,113.2,173809,4,73
SP-007017,Paper Walls,Musician_Rock_006,Album_Musician_Rock_006_06,2021-08-01,Rock,62,False,0.5311,0.8258,4,E-Minor,-7.7982,0,0.0625,0.1045,0.0,0.2192,0.3599,185.0,209557,4,485442
SP-007018,Emerald City,Musician_Hip-Hop_006,Album_Musician_Hip-Hop_006_02,2019-03-23,Hip-Hop,78,True,0.8125,0.8995,6,F#-Major,-4.2481,1,0.2328,0.0437,0.0,0.1831,0.5231,71.9,265691,4,2257
SP-007019,Frozen Lake,Musician_Metal_015,Album_Musician_Metal_015_07,2016-07-24,Metal,52,False,0.2012,1.0,8,G#-Major,-5.2632,1,0.0325,0.0,0.0803,0.3791,0.2264,158.9,269168,4,208
SP-007020,Endless Summer,Musician_Electronic_015,Album_Musician_Electronic_015_04,2018-11-15,Electronic,62,False,0.6925,0.7428,11,B-Major,-7.8375,1,0.0,0.0412,0.1796,0.1668,0.185,120.8,205971,4,317863
SP-007021,Winter Storm,Musician_Pop_007,Album_Musician_Pop_007_01,2020-12-22,Pop,73,False,0.6833,0.7213,6,F#-Minor,-4.5806,0,0.0756,0.3403,0.0,0.1965,0.2935,71.7,187547,4,160172
SP-007022,River Flow Remix,Musician_R&B_008,Album_Musician_R&B_008_03,2021-03-11,R&B,61,False,0.5515,0.7457,4,E-Major,-10.7612,1,0.1445,0.0196,0.0065,0.1181,0.7282,84.4,140731,4,11001
SP-007023,Mountain High,Musician_Classical_018,Album_Musician_Classical_018_04,2015-10-20,Classical,30,True,0.2818,0.1683,6,F#-Major,-10.0509,1,0.0228,1.0,0.7781,0.0724,0.4868,92.9,238735,4,12327
SP-007024,Broken Glass Remix,Musician_Rock_010,Album_Musician_Rock_010_07,2021-06-11,Rock,48,False,0.3814,1.0,9,A-Minor,-2.2743,0,0.0538,0.1461,0.0,0.5558,0.7892,152.1,243268,4,391
SP-007025,Crystal Rain Extended Mix,Musician_Pop_001,Album_Musician_Pop_001_03,2021-11-03,Pop,47,False,0.7681,0.8245,1,C#-Major,-10.0312,1,0.0362,0.2918,0.0407,0.3447,0.5604,107.8,181248,4,79704
SP-007026,Desert Storm,Musician_Pop_010,Album_Musician_Pop_010_02,2021-12-09,Pop,70,False,0.7047,0.648,2,D-Major,-9.192,1,0.001,0.0,0.063,0.0,0.2475,140.2,156323,4,8247
SP-007027,Desert Storm Acoustic,Musician_Electronic_010,Album_Musician_Electronic_010_06,2019-07-25,Electronic,67,False,0.8652,0.6633,3,D#-Major,-2.8882,1,0.1034,0.0666,0.3061,0.1618,0.0818,148.4,211435,4,1059
SP-007028,Shadow Dance,Musician_Pop_005,Album_Musician_Pop_005_01,2015-02-01,Pop,47,False,0.7538,0.8221,10,A#-Minor,-8.3968,0,0.0946,0.3138,0.0511,0.3773,0.9659,111.8,263411,4,107
SP-007029,Endless Summer,Musician_Rock_013,Album_Musician_Rock_013_07,2020-05-24,Rock,88,False,0.7869,0.6796,7,G-Minor,-7.1155,0,0.0688,0.2763,0.0642,0.3213,0.4426,144.8,231513,4,4081
SP-007030,Sunset Boulevard Extended Mix,Musician_Electronic_006,Album_Musician_Electronic_006_05,2023-07-10,Electronic,11,False,0.85,0.8252,11,B-Minor,-3.1775,0,0.0234,0.0,0.2353,0.1967,0.387,139.1,277892,4,5299
SP-007031,Frozen Lake,Musician_Latin_011,Album_Musician_Latin_011_06,2023-01-13,Latin,84,False,0.9909,0.7577,8,G#-Major,-7.8251,1,0.0,0.3131,0.0229,0.3329,0.7208,109.1,226386,4,201416
SP-007032,Lost Highway Remix,Musician_Rock_012,Album_Musician_Rock_012_02,2016-06-03,Rock,42,True,0.4236,0.8408,7,G-Major,-6.8258,1,0.0173,0.0231,0.0,0.2949,0.5823,123.8,195946,4,22863
SP-007033,Cherry Blossom Extended Mix,Musician_Country_014,Album_Musician_Country_014_06,2015-04-27,Country,55,False,0.6644,0.4458,1,C#-Minor,-8.632,0,0.0569,0.1753,0.076,0.2719,0.3606,177.8,183606,3,375370
SP-007034,Diamond Eyes Acoustic,Musician_Electronic_004,Album_Musician_Electronic_004_04,2018-11-27,Electronic,94,False,0.6815,0.7576,0,C-Minor,-6.7591,0,0.0,0.0302,0.1148,0.132,0.1749,156.6,162945,4,1303
SP-007035,Desert Storm,Musician_Classical_015,Album_Musician_Classical_015_03,2021-02-21,Classical,57,False,0.0374,0.2336,4,E-Minor,-16.9333,0,0.0511,0.8214,0.7296,0.1984,0.595,167.3,401109,4,2281
SP-007036,Eternal Flame,Musician_Jazz_008,Album_Musician_Jazz_008_04,2018-10-18,Jazz,46,False,0.6039,0.4211,10,A#-Minor,-12.3984,0,0.0902,0.8828,0.7645,0.1209,0.5313,85.4,216940,4,6631
SP-007037,Silent Echo,Musician_Hip-Hop_011,Album_Musician_Hip-Hop_011_03,2016-08-26,Hip-Hop,79,False,0.8309,0.7449,9,A-Major,-3.7469,1,0.1982,0.0353,0.0418,0.2012,0.2453,111.4,164667,4,144418
SP-007038,Fading Light,Musician_Rock_012,Album_Musician_Rock_012_01,2021-08-11,Rock,22,False,0.3388,0.5928,0,C-Major,-7.3579,1,0.0533,0.19,0.182,0.4602,0.6712,154.5,146008,3,22863
SP-007039,Eternal Flame,Musician_Pop_005,Album_Musician_Pop_005_01,2016-01-22,Pop,43,True,0.6316,0.5295,10,A#-Major,-8.5558,1,0.1078,0.1191,0.0,0.1414,0.8305,89.8,206253,4,107
SP-007040,Wild Heart,Musician_Latin_014,Album_Musician_Latin_014_02,2023-09-07,Latin,70,True,0.7808,0.6343,5,F-Major,-1.4056,1,0.1476,0.2752,0.0388,0.5046,0.7036,142.8,239872,4,2139749
SP-007041,Autumn Leaves,Musician_Pop_012,Album_Musician_Pop_012_02,2016-04-25,Pop,86,False,0.8113,0.5007,3,D#-Minor,-7.481,0,0.0918,0.2577,0.0,0.2003,0.4218,138.5,225918,4,49784
SP-007042,Emerald City,Musician_Pop_008,Album_Musician_Pop_008_05,2021-10-02,Pop,77,False,0.5654,0.7408,11,B-Major,-2.864,1,0.0424,0.0545,0.0211,0.1844,0.1402,149.3,176447,4,711457
SP-007043,Sapphire Sky,Musician_Classical_006,Album_Musician_Classical_006_04,2021-12-21,Classical,34,False,0.3959,0.1632,10,A#-Major,-23.8444,1,0.0148,1.0,0.6771,0.2133,0.5316,57.5,341386,4,1789
SP-007044,Midnight Dreams Live,Musician_Pop_011,Album_Musician_Pop_011_07,2020-01-13,Pop,78,False,0.9718,0.5762,5,F-Major,-5.8287,1,0.0333,0.5092,0.0904,0.3071,0.4504,163.5,155218,4,2932
SP-007045,Silver Moon,Musician_Pop_002,Album_Musician_Pop_002_02,2023-01-18,Pop,74,False,0.7692,0.6835,0,C-Minor,-8.7079,0,0.0718,0.1321,0.0127,0.1739,0.5707,101.7,214740,4,28967
SP-007046,Frozen Tears,Musician_Pop_011,Album_Musician_Pop_011_06,2015-07-27,Pop,70,False,0.8937,0.6699,10,A#-Major,-3.4772,1,0.0,0.0,0.0,0.2061,0.8447,143.8,241089,4,2932
SP-007047,Summer Breeze,Musician_Jazz_007,Album_Musician_Jazz_007_07,2022-02-11,Jazz,41,False,0.489,0.3516,11,B-Major,-9.9877,1,0.078,0.5942,0.325,0.1022,0.6423,77.5,344859,4,216422
SP-007048,Winter Storm,Musician_Metal_012,Album_Musician_Metal_012_06,2018-04-18,Metal,50,False,0.4336,0.9199,10,A#-Minor,-4.4794,0,0.046,0.0186,0.1933,0.0436,0.2069,132.2,251071,4,200
SP-007049,Winter Storm,Musician_Hip-Hop_001,Album_Musician_Hip-Hop_001_06,2018-08-25,Hip-Hop,94,False,0.7296,0.7193,4,E-Major,-3.4706,1,0.2633,0.0325,0.026,0.0805,0.5988,126.7,151510,4,1353038
SP-007050,Ocean Wave,Musician_Metal_005,Album_Musician_Metal_005_02,2023-03-31,Metal,25,True,0.1735,0.9689,8,G#-Minor,-0.9441,0,0.0978,0.0227,0.1592,0.3039,0.4249,87.5,201646,4,109072
SP-007051,Crystal Rain Acoustic,Musician_Hip-Hop_006,Album_Musician_Hip-Hop_006_07,2023-05-17,Hip-Hop,74,True,0.7646,0.9416,2,D-Major,-8.7316,1,0.2941,0.1295,0.0,0.2413,0.577,101.3,206065,4,2257
SP-007052,Cherry Blossom Remix,Musician_R&B_015,Album_Musician_R&B_015_04,2017-01-26,R&B,52,False,0.6291,0.5571,10,A#-Minor,-7.8889,0,0.0163,0.2728,0.0311,0.1361,0.3104,83.5,281333,3,46436
SP-007053,Sapphire Sky,Musician_Electronic_016,Album_Musician_Electronic_016_03,2014-01-05,Electronic,77,False,0.7563,0.9288,4,E-Major,-4.0281,1,0.0309,0.0244,0.0451,0.1974,0.3422,109.3,244677,4,2638
SP-007054,Silent Echo Remix,Musician_R&B_003,Album_Musician_R&B_003_02,2023-07-28,R&B,73,False,0.5477,0.4983,9,A-Major,-6.473,1,0.0574,0.3161,0.0281,0.0975,0.3764,149.9,209679,4,47921
SP-007055,Electric Pulse,Musician_Electronic_016,Album_Musician_Electronic_016_07,2018-06-23,Electronic,56,False,0.6765,0.8139,7,G-Major,-2.3243,1,0.027,0.0664,0.5264,0.0823,0.336,156.9,260918,4,2638
SP-007056,Emerald City,Musician_Rock_019,Album_Musician_Rock_019_04,2015-03-30,Rock,31,False,0.4599,1.0,5,F-Minor,-5.9413,0,0.0835,0.0,0.0,0.2869,0.357,132.7,257597,4,2509365
SP-007057,Velvet Sky Live,Musician_Electronic_015,Album_Musician_Electronic_015_01,2016-09-18,Electronic,85,False,0.6709,0.8636,7,G-Minor,-7.3926,0,0.1585,0.0066,0.0859,0.0908,0.2299,130.3,152240,4,317863
SP-007058,Midnight Dreams,Musician_Electronic_002,Album_Musician_Electronic_002_03,2015-07-22,Electronic,67,True,0.5591,0.6075,5,F-Minor,-4.9582,0,0.0968,0.0653,0.3679,0.0375,0.5604,156.9,176635,4,3359
SP-007059,Crystal Rain,Musician_Pop_009,Album_Musician_Pop_009_03,2021-03-11,Pop,75,True,0.4809,0.5033,6,F#-Minor,-7.2936,0,0.0068,0.2171,0.0,0.2098,0.4982,121.0,281639,4,21563
SP-007060,Crimson Tide Remix,Musician_Hip-Hop_004,Album_Musician_Hip-Hop_004_03,2014-09-23,Hip-Hop,62,False,0.6793,0.6008,0,C-Major,-10.2424,1,0.1021,0.2918,0.0,0.2585,0.5038,95.6,239860,4,28927
SP-007061,Wild Heart,Musician_Pop_002,Album_Musician_Pop_002_02,2016-04-16,Pop,63,True,0.6643,0.9041,7,G-Major,-7.5292,1,0.1021,0.2405,0.031,0.0724,0.6114,137.4,197375,4,28967
SP-007062,City Lights Live,Musician_Metal_004,Album_Musician_Metal_004_07,2015-10-18,Metal,73,False,0.1929,0.7192,5,F-Minor,-3.6413,0,0.035,0.0,0.1202,0.1059,0.4594,150.0,307233,4,510
SP-007063,Burning Flame,Musician_Pop_009,Album_Musician_Pop_009_06,2016-03-21,Pop,62,False,0.5942,0.8197,3,D#-Minor,-9.8667,0,0.0953,0.5335,0.0,0.1975,0.5573,119.7,190873,4,21563
SP-007064,Rising Sun,Musician_Jazz_003,Album_Musician_Jazz_003_02,2022-08-01,Jazz,72,False,0.4843,0.5788,1,C#-Major,-16.0531,1,0.0462,0.8295,0.1784,0.0954,0.6968,96.4,418787,4,87358
SP-007065,Silver Moon Remix,Musician_Country_014,Album_Musician_Country_014_05,2017-12-28,Country,27,False,0.7316,0.3748,9,A-Major,-10.1976,1,0.0537,0.7096,0.1023,0.2049,0.6974,137.1,215458,4,375370
SP-007066,Electric Pulse,Musician_R&B_015,Album_Musician_R&B_015_01,2016-02-20,R&B,76,True,0.4887,0.5201,0,C-Major,-9.2744,1,0.0421,0.0597,0.0446,0.1845,0.4667,65.0,230895,4,46436
SP-007067,Burning Flame,Musician_Pop_004,Album_Musician_Pop_004_04,2023-04-16,Pop,59,False,0.6952,0.8019,5,F-Major,-9.6097,1,0.046,0.2741,0.0294,0.1827,0.2007,113.2,216796,4,70
SP-007068,Silver Lining,Musician_Pop_003,Album_Musician_Pop_003_01,2019-12-13,Pop,63,False,0.833,0.6499,9,A-Minor,-8.086,0,0.0141,0.3482,0.011,0.2268,0.5854,98.5,228564,4,79256
SP-007069,Paper Walls,Musician_Electronic_015,Album_Musician_Electronic_015_01,2017-03-08,Electronic,59,False,0.8988,0.7752,5,F-Major,-8.9282,1,0.0,0.0267,0.7761,0.0311,0.461,142.1,272830,4,317863
SP-007070,Midnight Dreams,Musician_Pop_011,Album_Musician_Pop_011_04,2014-04-20,Pop,60,False,0.6414,0.85,8,G#-Minor,-10.3553,0,0.0497,0.4505,0.0211,0.1971,0.7628,113.4,204818,4,2932
SP-007071,Shadow Dance,Musician_Pop_007,Album_Musician_Pop_007_06,2022-01-02,Pop,80,False,0.5696,0.7484,10,A#-Major,-10.2976,1,0.079,0.2218,0.0,0.3052,0.3111,71.8,194632,4,160172
SP-007072,Shadow Dance,Musician_Electronic_011,Album_Musician_Electronic_011_07,2016-06-21,Electronic,51,False,0.7509,0.8341,6,F#-Minor,-4.0483,0,0.0423,0.103,0.3978,0.0904,0.4371,145.1,233545,4,30768
SP-007073,Frozen Lake Extended Mix,Musician_R&B_011,Album_Musician_R&B_011_04,2014-04-29,R&B,45,False,0.5793,0.3616,4,E-Major,-9.9273,1,0.2305,0.5112,0.075,0.1468,0.6387,90.0,200269,5,2390
SP-007074,Ruby Tuesday Remix,Musician_Electronic_001,Album_Musician_Electronic_001_07,2020-03-13,Electronic,79,False,0.7673,0.5946,4,E-Major,-2.659,1,0.0815,0.0289,0.5157,0.2287,0.3375,134.6,213435,4,7013
SP-007075,Crystal Rain,Musician_Pop_009,Album_Musician_Pop_009_01,2018-03-04,Pop,68,False,0.9194,0.7231,2,D-Major,-3.1278,1,0.0503,0.1881,0.0451,0.4483,0.6968,127.8,239251,4,21563
SP-007076,Cherry Blossom,Musician_R&B_015,Album_Musician_R&B_015_06,2014-11-19,R&B,80,False,0.8294,0.5136,2,D-Minor,-6.0803,0,0.0988,0.4018,0.0832,0.2015,0.6085,93.6,222432,4,46436
SP-007077,Midnight Dreams,Musician_Hip-Hop_013,Album_Musician_Hip-Hop_013_04,2022-10-23,Hip-Hop,97,False,0.9814,0.4335,7,G-Major,-6.5987,1,0.1979,0.233,0.0224,0.0756,0.587,100.5,233562,4,1650
SP-007078,Autumn Leaves,Musician_Pop_003,Album_Musician_Pop_003_06,2021-09-01,Pop,57,False,0.7993,0.915,9,A-Minor,-12.0834,0,0.0293,0.0535,0.0,0.0946,0.7797,85.7,229014,4,79256
SP-007079,Summer Breeze Live,Musician_R&B_018,Album_Musician_R&B_018_06,2017-03-26,R&B,72,False,0.8763,0.5135,9,A-Minor,-6.7676,0,0.0319,0.4035,0.0,0.0953,0.8555,97.8,215360,4,32412
SP-007080,Frozen Tears Remix,Musician_Hip-Hop_003,Album_Musician_Hip-Hop_003_01,2020-10-01,Hip-Hop,77,False,0.8178,0.6705,7,G-Major,-7.7844,1,0.2076,0.0,0.0283,0.1437,0.568,111.8,308934,4,41800
SP-007081,Eternal Flame,Musician_Electronic_017,Album_Musician_Electronic_017_03,2022-01-16,Electronic,52,False,0.6072,0.8114,1,C#-Major,-4.3309,1,0.0801,0.0,0.5366,0.2878,0.4686,142.9,314917,4,22905
SP-007082,Autumn Leaves,Musician_Electronic_005,Album_Musician_Electronic_005_07,2019-06-15,Electronic,64,False,0.9183,0.7487,9,A-Minor,-7.8275,0,0.0411,0.0714,0.0,0.1268,0.638,107.5,236725,4,30196487
SP-007083,Emerald City,Musician_Country_013,Album_Musician_Country_013_05,2018-10-19,Country,40,False,0.5655,0.5749,11,B-Major,-9.857,1,0.0924,0.6856,0.0695,0.1531,0.379,179.2,260748,4,130484
SP-007084,Iron Heart Live,Musician_Metal_007,Album_Musician_Metal_007_03,2014-04-27,Metal,67,True,0.3269,0.812,1,C#-Minor,-4.923,0,0.1167,0.0114,0.0,0.2598,0.1528,143.6,233297,3,127411
SP-007085,City Lights,Musician_Hip-Hop_001,Album_Musician_Hip-Hop_001_07,2022-06-01,Hip-Hop,87,True,0.6345,0.537,4,E-Major,-5.9474,1,0.1457,0.0921,0.0,0.1679,0.2342,123.8,229729,4,1353038
SP-007086,Eternal Flame Remix,Musician_Jazz_007,Album_Musician_Jazz_007_06,2022-05-12,Jazz,40,False,0.5357,0.1827,6,F#-Major,-17.8952,1,0.0248,0.5852,0.2818,0.1518,0.6467,125.9,158766,4,216422
SP-007087,Thunder Road,Musician_Hip-Hop_002,Album_Musician_Hip-Hop_002_01,2016-08-20,Hip-Hop,78,False,0.8302,0.6859,7,G-Minor,-2.271,0,0.2476,0.1267,0.01,0.147,0.2197,105.2,209955,4,1162
SP-007088,Mountain High Acoustic,Musician_Latin_014,Album_Musician_Latin_014_01,2020-07-30,Latin,78,False,0.7225,0.7467,5,F-Minor,-6.7466,0,0.0,0.5429,0.0503,0.3841,0.6347,96.4,215712,4,2139749
SP-007089,Mountain High,Musician_Pop_012,Album_Musician_Pop_012_07,2017-12-21,Pop,37,True,0.6631,0.7015,2,D-Major,-8.0457,1,0.0669,0.2656,0.051,0.2922,0.4959,136.2,181502,4,49784
SP-007090,Cherry Blossom Live,Musician_Jazz_019,Album_Musician_Jazz_019_06,2022-02-22,Jazz,31,False,0.6618,0.3667,9,A-Major,-15.3396,1,0.0372,0.4642,0.5294,0.0,0.4888,164.2,176072,4,1043552
SP-007091,Frozen Lake Live,Musician_Latin_016,Album_Musician_Latin_016_02,2015-12-19,Latin,42,False,0.8454,0.7683,4,E-Minor,-7.2505,0,0.0359,0.4843,0.0,0.0116,0.8573,134.5,146951,4,1282
SP-007092,Autumn Leaves Extended Mix,Musician_Pop_005,Album_Musician_Pop_005_01,2014-10-17,Pop,56,False,0.5917,0.7063,1,C#-Major,-9.4031,1,0.106,0.2752,0.0138,0.2892,0.6314,101.0,170243,4,107
SP-007093,Spring Rain,Musician_Classical_004,Album_Musician_Classical_004_04,2019-05-18,Classical,18,True,0.3424,0.1835,6,F#-Major,-23.2364,1,0.036,0.7891,0.8589,0.0814,0.3459,139.2,398682,4,5531
SP-007094,Summer Breeze,Musician_R&B_006,Album_Musician_R&B_006_03,2014-09-17,R&B,100,False,0.6158,0.7881,6,F#-Minor,-7.6864,0,0.0871,0.3453,0.0135,0.208,0.4788,91.4,205036,4,10396
SP-007095,Electric Pulse,Musician_Electronic_016,Album_Musician_Electronic_016_04,2015-04-22,Electronic,84,True,0.6713,0.9932,4,E-Minor,0.0,0,0.0506,0.0,0.5305,0.1791,0.2185,119.7,260921,4,2638
SP-007096,Shadow Dance,Musician_Electronic_014,Album_Musician_Electronic_014_04,2022-04-03,Electronic,76,True,0.6842,0.8991,11,B-Minor,-8.8111,0,0.0595,0.041,0.5546,0.2774,0.1244,159.8,217971,4,271202
SP-007097,Endless Summer Radio Edit,Musician_Classical_009,Album_Musician_Classical_009_05,2016-01-17,Classical,57,False,0.3004,0.172,6,F#-Major,-21.3409,1,0.0931,0.8904,0.7088,0.0195,0.4032,136.0,273690,4,233665
SP-007098,Frozen Lake Remix,Musician_Pop_003,Album_Musician_Pop_003_07,2019-12-23,Pop,34,False,0.6282,0.8925,8,G#-Major,-3.3497,1,0.0447,0.1319,0.0,0.2371,0.5623,142.6,210556,4,79256
SP-007099,Frozen Tears,Musician_Hip-Hop_009,Album_Musician_Hip-Hop_009_03,2019-04-22,Hip-Hop,61,True,0.7818,0.6315,10,A#-Major,-8.9645,1,0.2663,0.0,0.0065,0.2813,0.5832,117.3,307355,4,7988
SP-007100,Fading Light,Musician_Classical_027,Album_Musician_Classical_027_07,2019-12-22,Classical,58,False,0.17,0.1508,8,G#-Major,-11.3215,1,0.0397,0.5872,0.694,0.1824,0.2624,50.0,472179,4,1108
